ID,Name,Sheltered,Ramps,Electric,Directional
SB10,BLK 481A SEMBAWANG DRIVE,1,1,0,1
SB11,BLK 476A SEMBAWANG DRIVE,1,1,0,1
SB12,BLK 424A CANBERRA ROAD,1,1,0,1
SB13,BLK 404A ADMIRALTY LINK,1,1,0,1
SB15,BLK 358A ADMIRALTY DRIVE,1,1,0,1
SB16,BLK 339 SEMBAWANG CLOSE,1,1,1,1
SB17,BLK 504 MONTREAL DRIVE,1,1,0,1
SB18,BLK 469/469A/469B ADMIRALTY DRIVE,1,1,1,1
SB19,BLK 501 WELLINGTON CIRCLE,1,1,1,1
SB20,BLK 505 CANBERRA LINK,1,1,0,1
SB21,BLK 467/467A/467B ADMIRALTY DRIVE,1,1,0,1
SB22,BLK 351 CANBERRA ROAD,1,1,0,1
SB23,BLK 354 ADMIRALTY DRIVE,1,1,0,1
SB24,BLK 506 WELLINGTON CIRCLE,1,1,0,1
SB25,BLK 588 MONTREAL DRIVE,1,1,0,1
SB26,BLK 484A ADMIRALTY LINK,1,1,0,1
SB27,BLK 492A ADMIRALTY LINK,1,1,0,1
SB28,BLK 482A ADMIRALTY LINK,1,1,0,1
SB29,BLK 508 WELLINGTON CIRCLE,1,1,0,1
SB30,BLK 466 SEMBAWANG DRIVE,1,1,0,1
SB31,BLK 463 SEMBAWANG DRIVE,1,1,0,1
SB32,BLK 591 MONTREAL LINK,1,1,1,1
SB33,BLK 592 MONTREAL LINK,1,1,0,1
SB34,BLK 462 SEMBAWANG DRIVE,0,0,0,1
SB35,BLK 120 CANBERRA CRESCENT,1,1,1,1
SB35,BLK 120 CANBERRA CRESCENT,1,1,1,1
SB35,BLK 120 CANBERRA CRESCENT,1,1,1,1
SB35,BLK 120 CANBERRA CRESCENT,1,1,1,1
SB36,BLK 121 CANBERRA STREET,1,1,0,1
SB36,BLK 121 CANBERRA STREET,1,1,0,1
SB36,BLK 121 CANBERRA STREET,1,1,0,1
SB36,BLK 121 CANBERRA STREET,1,1,0,1
SB37,BLK 106 CANBERRA STREET,1,1,0,1
SB37,BLK 106 CANBERRA STREET,1,1,0,1
SB37,BLK 106 CANBERRA STREET,1,1,0,1
SB37,BLK 106 CANBERRA STREET,1,1,0,1
SB38,BLK 129 CANBERRA STREET,1,1,0,1
SB38,BLK 129 CANBERRA STREET,1,1,0,1
SB38,BLK 129 CANBERRA STREET,1,1,0,1
SB38,BLK 129 CANBERRA STREET,1,1,0,1
SB39,BLK 108 CANBERRA WALK,1,1,0,1
SB39,BLK 108 CANBERRA WALK,1,1,0,1
SB39,BLK 108 CANBERRA WALK,1,1,0,1
SB39,BLK 108 CANBERRA WALK,1,1,0,1
SB40,BLK 115 CANBERRA WALK,1,1,0,1
SB40,BLK 115 CANBERRA WALK,1,1,0,1
SB40,BLK 115 CANBERRA WALK,1,1,0,1
SB40,BLK 115 CANBERRA WALK,1,1,0,1
SB41,BLK 361 SEMBAWANG CRESCENT,1,1,0,1
SB42,BLK 365 SEMBAWANG CRESCENT,1,1,0,1
SB42,BLK 365 SEMBAWANG CRESCENT,1,1,0,1
SB42,BLK 365 SEMBAWANG CRESCENT,1,1,0,1
SB42,BLK 365 SEMBAWANG CRESCENT,1,1,0,1
SB43,BLK 117 CANBERRA CRESCENT,1,1,0,1
SB44,BLK 102 CANBERRA STREET,1,1,0,1
SB45,BLK 132 CANBERRA VIEW,1,1,0,1
SB46,BLK 126 CANBERRA STREET,1,1,0,1
SB47,BLK 109 CANBERRA WALK,1,1,0,1
SB48,BLK 379 CANBERRA DRIVE,1,1,0,1
SD11,BLK 63 SIMS PLACE,1,1,0,1
SDM2,BLK 50A SIMS DRIVE,1,1,0,1
SE11,BLK 151/154 SERANGOON NORTH AVENUE 1/2,0,0,0,1
SE12,BLK 211-222 SERANGOON AVENUE 4,0,0,0,1
SE12,BLK 211-222 SERANGOON AVENUE 4,0,0,0,1
SE12,BLK 211-222 SERANGOON AVENUE 4,0,0,0,1
SE12,BLK 211-222 SERANGOON AVENUE 4,0,0,0,1
SE13,BLK 223/230 SERANGOON AVENUE 4,0,0,0,1
SE14,BLK 231/237 SERANGOON AVENUE 3,0,0,0,1
SE14,BLK 231/237 SERANGOON AVENUE 3,0,0,0,1
SE14,BLK 231/237 SERANGOON AVENUE 3,0,0,0,1
SE14,BLK 231/237 SERANGOON AVENUE 3,0,0,0,1
SE15,BLK 238/246 SERANGOON AVENUE 3,0,0,0,1
SE16,BLK 301/319 SERANGOON AVENUE 2,0,0,0,1
SE17,BLK 321/329 SERANGOON AVENUE 3,0,0,0,1
SE18,BLK 330/335 SERANGOON AVENUE 3,0,0,0,1
SE19,BLK 201/210 SERANGOON CENTRAL,0,0,0,1
SE20,BLK 264 SERANGOON CENTRAL,1,1,0,1
SE21,BLK 262/263 SERANGOON CENTRAL,0,0,0,1
SE22,BLK 261/263 SERANGOON CENTRAL,0,0,0,1
SE23,BLK 253/254 SERANGOON CENTRAL DRIVE,1,1,0,1
SE24,BLK 265 SERANGOON AVENUE 3,0,0,0,1
SE25,BLK 401/408 SERANGOON CENTRAL/AVENUE 1,0,0,0,1
SE26,BLK 409/414 SERANGOON CENTRAL/AVENUE 1,0,0,0,1
SE27,BLK 421/427 SERANGOON CENTRAL/AVENUE 1,0,0,0,1
SE28,BLK 410A SERANGOON CENTRAL,1,1,0,1
SE29,BLK 2A LORONG LEW LIAN,1,1,0,1
SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,0,0,0,1
SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,0,0,0,1
SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,0,0,0,1
SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,0,0,0,1
SE32,BLK 521/530 SERANGOON NORTH AVENUE 4,0,0,0,1
SE33,BLK 537/542 SERANGOON NORTH AVENUE 4,0,0,0,1
SE34,BLK 531/536 SERANGOON NORTH AVENUE 4,0,0,0,1
SE35,BLK 500/506B SERANGOON NORTH AVENUE 4,0,0,0,1
SE37,BLK 519 SERANGOON NORTH AVENUE 4,0,0,0,1
SE38,BLK 504A SERANGOON NORTH AVENUE 4,1,1,0,1
SE39,BLK 542A SERANGOON NORTH AVENUE 4,1,1,1,1
SE40,BLK 550A SERANGOON NORTH AVENUE 3,0,0,0,1
SE41,BLK 546A SERANGOON NORTH AVENUE 3,1,1,0,1
SE42,BLK 512A SERANGOON NORTH AVENUE 4,1,1,0,1
SE43,BLK 510 SERANGOON NORTH AVENUE 4,0,0,0,1
SE50,BLK 238A SERANGOON AVENUE 2,1,1,0,1
SE50,BLK 238A SERANGOON AVENUE 2,1,1,0,1
SE50,BLK 238A SERANGOON AVENUE 2,1,1,0,1
SE50,BLK 238A SERANGOON AVENUE 2,1,1,0,1
SE51,BLK 257A SERANGOON CENTRAL DRIVE,1,1,0,1
SE52,NEXT TO BLK 226 SERANGOON AVENUE 4,0,0,0,1
SE52,NEXT TO BLK 226 SERANGOON AVENUE 4,0,0,0,1
SE52,NEXT TO BLK 226 SERANGOON AVENUE 4,0,0,0,1
SE52,NEXT TO BLK 226 SERANGOON AVENUE 4,0,0,0,1
SE53,BLK 150 SERANGOON NORTH AVENUE 2,1,1,0,1
SE5L,BLK 150 SERANGOON NORTH AVENUE 2,1,1,0,1
SGLM,BLK 4A SAINT GEORGES LANE,1,1,0,1
SGTM,BLK 25A/26/26A/26B SAINT GEORGES LANE,1,1,0,1
SI10,BLK 148 - 154 SIMEI STREET 1,0,0,0,1
SI11,BLK 155/162 SIMEI ROAD,0,0,0,1
SI12,BLK 163/165 SIMEI ROAD,0,0,0,1
SI13,BLK 221/235 SIMEI STREET 4,0,0,0,1
SIM1,BLK 115 SIMEI STREET 1,1,1,0,1
SIM2,BLK 125 SIMEI STREET 1,1,1,0,1
SIM3,BLK 166 SIMEI ROAD MSCP,1,1,0,1
SIM4,BLK 248 SIMEI STREET 3,1,1,0,1
SIM5,BLK 256A SIMEI STREET 1,1,1,0,1
SIM6,BLK 168 SIMEI LANE,1,1,0,1
SK10,BLK 241A COMPASSVALE WALK,1,1,0,1
SK11,BLK 226D COMPASSVALE WALK,1,1,0,1
SK12,BLK 103A RIVERVALE WALK,1,1,0,1
SK13,BLK 228D COMPASSVALE WALK,1,1,0,1
SK14,BLK 142A RIVERVALE DRIVE,1,1,0,1
SK14,BLK 142A RIVERVALE DRIVE,1,1,0,1
SK14,BLK 142A RIVERVALE DRIVE,1,1,0,1
SK15,BLK 256A COMPASSVALE ROAD,1,1,0,1
SK16,BLK 111A RIVERVALE WALK,1,1,0,1
SK17,BLK 248A COMPASSVALE ROAD,1,1,0,1
SK18,BLK 188E RIVERVALE DRIVE,1,1,0,1
SK18,BLK 188E RIVERVALE DRIVE,1,1,0,1
SK18,BLK 188E RIVERVALE DRIVE,1,1,0,1
SK19,BLK 190C RIVERVALE DRIVE,1,1,0,1
SK20,BLK 191C RIVERVALE DRIVE,1,1,0,1
SK21,BLK 117D RIVERVALE DRIVE,1,1,0,1
SK22,BLK 122F RIVERVALE DRIVE,1,1,0,1
SK23,BLK 121E SENGKANG EAST WAY,1,1,0,1
SK24,BLK 185 RIVERVALE CRESCENT,1,1,0,1
SK24,BLK 185 RIVERVALE CRESCENT,1,1,0,1
SK24,BLK 185 RIVERVALE CRESCENT,1,1,0,1
SK25,BLK 257 COMPASSVALE ROAD,1,1,0,1
SK25,BLK 257 COMPASSVALE ROAD,1,1,0,1
SK25,BLK 257 COMPASSVALE ROAD,1,1,0,1
SK26,BLK 259 COMPASSVALE ROAD,1,1,0,1
SK26,BLK 259 COMPASSVALE ROAD,1,1,0,1
SK26,BLK 259 COMPASSVALE ROAD,1,1,0,1
SK27,BLK 119 RIVERVALE DRIVE,1,1,0,1
SK27,BLK 119 RIVERVALE DRIVE,1,1,0,1
SK27,BLK 119 RIVERVALE DRIVE,1,1,0,1
SK28,BLK 203 COMPASSVALE ROAD,1,1,0,1
SK28,BLK 203 COMPASSVALE ROAD,1,1,0,1
SK28,BLK 203 COMPASSVALE ROAD,1,1,0,1
SK29,BLK 204 COMPASSVALE DRIVE,1,1,0,1
SK29,BLK 204 COMPASSVALE DRIVE,1,1,0,1
SK29,BLK 204 COMPASSVALE DRIVE,1,1,0,1
SK30,BLK 260 SENGKANG EAST WAY,1,1,0,1
SK30,BLK 260 SENGKANG EAST WAY,1,1,0,1
SK30,BLK 260 SENGKANG EAST WAY,1,1,0,1
SK31,BLK 195A RIVERVALE DRIVE,1,1,0,1
SK31,BLK 195A RIVERVALE DRIVE,1,1,0,1
SK31,BLK 195A RIVERVALE DRIVE,1,1,0,1
SK32,BLK 200 SENGKANG EAST ROAD,1,1,0,1
SK32,BLK 200 SENGKANG EAST ROAD,1,1,0,1
SK32,BLK 200 SENGKANG EAST ROAD,1,1,0,1
SK33,BLK 201 SENGKANG EAST ROAD,1,1,0,1
SK33,BLK 201 SENGKANG EAST ROAD,1,1,0,1
SK33,BLK 201 SENGKANG EAST ROAD,1,1,0,1
SK34,BLK 299 COMPASSVALE STREET,1,1,0,1
SK34,BLK 299 COMPASSVALE STREET,1,1,0,1
SK34,BLK 299 COMPASSVALE STREET,1,1,0,1
SK35,BLK 297 COMPASSVALE STREET,1,1,0,1
SK35,BLK 297 COMPASSVALE STREET,1,1,0,1
SK35,BLK 297 COMPASSVALE STREET,1,1,0,1
SK36,BLK 301 ANCHORVALE DRIVE,1,1,0,1
SK37,BLK 303 ANCHORVALE LINK,1,1,0,1
SK38,BLK 261 COMPASSVALE STREET,1,1,0,1
SK38,BLK 261 COMPASSVALE STREET,1,1,0,1
SK38,BLK 261 COMPASSVALE STREET,1,1,0,1
SK39,BLK 291 COMPASSVALE STREET,1,1,0,1
SK40,BLK 306 ANCHORVALE LINK,1,1,0,1
SK40,BLK 306 ANCHORVALE LINK,1,1,0,1
SK40,BLK 306 ANCHORVALE LINK,1,1,0,1
SK41,BLK 305 ANCHORVALE LINK,1,1,0,1
SK41,BLK 305 ANCHORVALE LINK,1,1,0,1
SK41,BLK 305 ANCHORVALE LINK,1,1,0,1
SK42,BLK 304 ANCHORVALE LINK,1,1,0,1
SK43,BLK 290 COMPASSVALE CRESCENT,1,1,0,1
SK44,BLK 308 ANCHORVALE ROAD,1,1,0,1
SK44,BLK 308 ANCHORVALE ROAD,1,1,0,1
SK44,BLK 308 ANCHORVALE ROAD,1,1,0,1
SK45,BLK 295 COMPASSVALE CRESCENT,1,1,0,1
SK46,BLK 312 ANCHORVALE LANE,1,1,0,1
SK46,BLK 312 ANCHORVALE LANE,1,1,0,1
SK46,BLK 312 ANCHORVALE LANE,1,1,0,1
SK47,BLK 310 ANCHORVALE ROAD,1,1,0,1
SK47,BLK 310 ANCHORVALE ROAD,1,1,0,1
SK47,BLK 310 ANCHORVALE ROAD,1,1,0,1
SK48,BLK 321 ANCHORVALE DRIVE,1,1,0,1
SK48,BLK 321 ANCHORVALE DRIVE,1,1,0,1
SK48,BLK 321 ANCHORVALE DRIVE,1,1,0,1
SK49,BLK 319 ANCHORVALE DRIVE,1,1,0,1
SK49,BLK 319 ANCHORVALE DRIVE,1,1,0,1
SK49,BLK 319 ANCHORVALE DRIVE,1,1,0,1
SK50,BLK 323 SENGKANG EAST WAY,1,1,0,1
SK50,BLK 323 SENGKANG EAST WAY,1,1,0,1
SK50,BLK 323 SENGKANG EAST WAY,1,1,0,1
SK51,BLK 325 SENGKANG EAST WAY,1,1,0,1
SK51,BLK 325 SENGKANG EAST WAY,1,1,0,1
SK51,BLK 325 SENGKANG EAST WAY,1,1,0,1
SK52,"BLK 318,316A-316C ANCHORVALE LINK",1,1,0,1
SK53,"BLK 313,315A-315C ANCHORVALE ROAD",1,1,0,1
SK54,BLK 184 RIVERVALE CRESCENT,1,1,0,1
SK55,BLK 160 RIVERVALE CRESCENT,1,1,0,1
SK55,BLK 160 RIVERVALE CRESCENT,1,1,0,1
SK55,BLK 160 RIVERVALE CRESCENT,1,1,0,1
SK58,BLK 413 FERNVALE LINK,1,1,0,1
SK59,BLK 263 COMPASSVALE STREET,0,0,0,1
SK59,BLK 263 COMPASSVALE STREET,1,1,0,1
SK59,BLK 263 COMPASSVALE STREET,1,1,0,1
SK60,BLK 404 FERNVALE LANE,1,1,0,1
SK61,BLK 406 FERNVALE ROAD,1,1,0,1
SK61,BLK 406 FERNVALE ROAD,1,1,0,1
SK61,BLK 406 FERNVALE ROAD,1,1,0,1
SK62,BLK 408 FERNVALE ROAD,1,1,0,1
SK63,BLK 208 COMPASSVALE LANE,1,1,0,1
SK64,BLK 269 COMPASSVALE LINK,1,1,0,1
SK64,BLK 269 COMPASSVALE LINK,1,1,0,1
SK64,BLK 269 COMPASSVALE LINK,1,1,0,1
SK65,BLK 267 COMPASSVALE LINK,1,1,0,1
SK65,BLK 267 COMPASSVALE LINK,1,1,0,1
SK65,BLK 267 COMPASSVALE LINK,1,1,0,1
SK66,BLK 156A RIVERVALE CRESCENT,1,1,1,1
SK66,BLK 156A RIVERVALE CRESCENT,1,1,0,1
SK66,BLK 156A RIVERVALE CRESCENT,1,1,0,1
SK67,BLK 266 COMPASSVALE BOW,1,1,1,1
SK67,BLK 266 COMPASSVALE BOW,1,1,1,1
SK67,BLK 266 COMPASSVALE BOW,1,1,1,1
SK68,BLK 275 COMPASSVALE LINK,1,1,0,1
SK69,BLK 437 FERNVALE ROAD,1,1,0,1
SK70,BLK 273 COMPASSVALE LINK,1,1,0,1
SK71,BLK 277 COMPASSVALE LINK,1,1,0,1
SK72,BLK 272 SENGKANG CENTRAL,1,1,0,1
SK73,BLK 270 SENGKANG CENTRAL,1,1,0,1
SK74,BLK 439 SENGKANG WEST AVENUE,1,1,0,1
SK75,BLK 441 FERNVALE ROAD,1,1,0,1
SK76,BLK 210 COMPASSVALE LANE,1,1,0,1
SK77,BLK 410 FERNVALE ROAD,1,1,0,1
SK78,BLK 443 FERNVALE ROAD,1,1,0,1
SK79,BLK 212 COMPASSVALE DRIVE,1,1,0,1
SK80,BLK 434 FERNVALE ROAD,1,1,0,1
SK81,BLK 446 JALAN KAYU,1,1,0,1
SK82,BLK 182 RIVERVALE CRESCENT,0,0,0,1
SK83,BLK 450 SENGKANG WEST WAY,1,1,0,1
SK84,BLK 180 RIVERVALE CRESCENT,1,1,0,1
SK85,BLK 430 FERNVALE LINK,1,1,0,1
SK85,BLK 430 FERNVALE LINK,1,1,0,1
SK85,BLK 430 FERNVALE LINK,1,1,0,1
SK86,BLK 432 SENGKANG WEST WAY,1,1,0,1
SK87,BLK 448 SENGKANG WEST WAY,1,1,0,1
SK88,BLK 451 SENGKANG WEST WAY,1,1,0,1
SK89,BLK 326 ANCHORVALE ROAD,1,1,0,1
SK89,BLK 326 ANCHORVALE ROAD,1,1,0,1
SK89,BLK 326 ANCHORVALE ROAD,1,1,0,1
SK90,BLK 332 ANCHORVALE LINK,1,1,0,1
SK90,BLK 332 ANCHORVALE LINK,1,1,0,1
SK90,BLK 332 ANCHORVALE LINK,1,1,0,1
SK91,BLK 281 SENGKANG EAST AVENUE,1,1,1,1
SK92,BLK 279 SENGKANG EAST AVENUE,1,1,0,1
SK93,BLK 453 FERNVALE ROAD,1,1,0,1
SK94,BLK 329 ANCHORVALE STREET,1,1,0,1
SK94,BLK 329 ANCHORVALE STREET,1,1,0,1
SK94,BLK 329 ANCHORVALE STREET,1,1,0,1
SK95,BLK 334 ANCHORVALE CRESCENT,1,1,1,1
SK95,BLK 334 ANCHORVALE CRESCENT,1,1,0,1
SK95,BLK 334 ANCHORVALE CRESCENT,1,1,0,1
SK96,BLK 440 FERNVALE LINK,1,1,1,1
SK96,BLK 440 FERNVALE LINK,1,1,1,1
SK96,BLK 440 FERNVALE LINK,1,1,1,1
SK97,BLK 350 ANCHORVALE ROAD,0,0,0,1
SK98,BLK 414 FERNVALE LINK,1,1,0,1
SK99,BLK 468 FERNVALE LINK,1,1,0,1
SS1L,BLK 338A ANCHORVALE CRESCENT,0,0,0,1
STAM,BLK 56A STRATHMORE AVENUE,1,1,0,1
STAM,BLK 56A STRATHMORE AVENUE,1,1,0,1
STAM,BLK 56A STRATHMORE AVENUE,1,1,0,1
STM1,BLK 169A STIRLING ROAD,1,1,0,1
STM1,BLK 169A STIRLING ROAD,1,1,0,1
STM1,BLK 169A STIRLING ROAD,1,1,0,1
STM2,BLK 171A STIRLING ROAD,1,1,0,1
STM2,BLK 171A STIRLING ROAD,1,1,0,1
STM2,BLK 171A STIRLING ROAD,1,1,0,1
STM3,BLK 168-171 STIRLING ROAD,0,0,0,1
STM3,BLK 168-171 STIRLING ROAD,0,0,0,1
STM3,BLK 168-171 STIRLING ROAD,0,0,0,1
T47A,BLK 864B TAMPINES STREET 83,1,1,0,1
T47L,BLK 519 TAMPINES CENTRAL 8,0,0,0,1
T49A,BLK 882A TAMPINES STREET 83,1,1,0,1
TAM1,BLK 507 TAMPINES CENTRAL 1,1,1,0,1
TAM2,BLK 475 TAMPINES STREET 44,1,1,0,1
TB10,BLK 38/40 TELOK BLANGAH RISE,0,0,0,1
TB10,BLK 38/40 TELOK BLANGAH RISE,0,0,0,1
TB10,BLK 38/40 TELOK BLANGAH RISE,0,0,0,1
TB11,BLK 42/43 TELOK BLANGAH RISE,0,0,0,1
TB11,BLK 42/43 TELOK BLANGAH RISE,0,0,0,1
TB11,BLK 42/43 TELOK BLANGAH RISE,0,0,0,1
TB14,BLK 113/114 DEPOT ROAD,0,0,0,1
TB14,BLK 113/114 DEPOT ROAD,0,0,0,1
TB14,BLK 113/114 DEPOT ROAD,0,0,0,1
TB14,BLK 113/114 DEPOT ROAD,0,0,0,1
TB17,BLK 50/71 TELOK BLANGAH DRIVE,0,0,0,1
TB18,BLK 72/74/84 TELOK BLANGAH DRIVE,0,0,0,1
TB19,BLK 75/76 TELOK BLANGAH DRIVE,0,0,0,1
TB22,BLK 79/80/81 TELOK BLANGAH DRIVE,0,0,0,1
TB22,BLK 79/80/81 TELOK BLANGAH DRIVE,0,0,0,1
TB22,BLK 79/80/81 TELOK BLANGAH DRIVE,0,0,0,1
TB23,DEPOT ROAD LORRY PARK,0,0,0,1
TB23,DEPOT ROAD LORRY PARK,0,0,0,1
TB23,DEPOT ROAD LORRY PARK,0,0,0,1
TB28,BLK 45 TELOK BLANGAH DRIVE,0,0,0,1
TB28,BLK 45 TELOK BLANGAH DRIVE,0,0,0,1
TB28,BLK 45 TELOK BLANGAH DRIVE,0,0,0,1
TB4A,BLK 18 & 19 TELOK BLANGAH CRESCENT,0,0,0,1
TBC2,BLK 23A TELOK BLANGAH CRESCENT,1,1,1,1
TBC3,BLK 3A TELOK BLANGAH CRESCENT,1,1,1,1
TBC3,BLK 3A TELOK BLANGAH CRESCENT,1,1,1,1
TBC3,BLK 3A TELOK BLANGAH CRESCENT,1,1,1,1
TBCM,BLK 16A TELOK BLANGAH CRESCENT,1,1,1,1
TBCM,BLK 16A TELOK BLANGAH CRESCENT,1,1,1,1
TBCM,BLK 16A TELOK BLANGAH CRESCENT,1,1,1,1
TBM2,BLK 73A TELOK BLANGAH STREET 32,1,1,0,1
TBM2,BLK 73A TELOK BLANGAH STREET 32,1,1,0,1
TBM2,BLK 73A TELOK BLANGAH STREET 32,1,1,0,1
TBM3,BLK 78A TELOK BLANGAH STREET 32,1,1,0,1
TBM3,BLK 78A TELOK BLANGAH STREET 32,1,1,0,1
TBM3,BLK 78A TELOK BLANGAH STREET 32,1,1,0,1
TBM4,BLK 88A TELOK BLANGAH HEIGHTS,1,1,0,1
TBM4,BLK 88A TELOK BLANGAH HEIGHTS,1,1,0,1
TBM4,BLK 88A TELOK BLANGAH HEIGHTS,1,1,0,1
TBM5,BLK 57A TELOK BLANGAH HEIGHTS,1,1,0,1
TBM6,BLK 52A TELOK BLANGAH DRIVE,1,1,1,1
TBM7,BLK 70 TELOK BLANGAH HEIGHTS,1,1,0,1
TBM8,BLK 90 TELOK BLANGAH STREET 31,1,1,0,1
TBM8,BLK 90 TELOK BLANGAH STREET 31,1,1,0,1
TBM8,BLK 90 TELOK BLANGAH STREET 31,1,1,0,1
TBM8,BLK 90 TELOK BLANGAH STREET 31,1,1,0,1
TBMT,BLK 80 TELOK BLANGAH STREET 31,1,1,0,1
TBMT,BLK 80 TELOK BLANGAH STREET 31,1,1,0,1
TBMT,BLK 80 TELOK BLANGAH STREET 31,1,1,0,1
TE13,BLK 78/80 MOH GUAN TERRACE/CHAY YAN STREET,0,0,0,1
TE14,BLK 140/142 JALAN BUKIT MERAH,0,0,0,1
TE25,BLK 17/31/141/150 KAMPONG BAHRU ROAD,0,0,0,1
TGM1,BLK 63A TEBAN GARDENS ROAD,1,1,0,1
TGM1,BLK 63A TEBAN GARDENS ROAD,1,1,0,1
TGM1,BLK 63A TEBAN GARDENS ROAD,1,1,0,1
TGM1,BLK 63A TEBAN GARDENS ROAD,1,1,0,1
TGM2,BLK 61 TEBAN GARDENS ROAD,1,1,0,1
TGM3,BLK 22A TEBAN GARDENS ROAD,1,1,0,1
TGM4,BLK 57A TEBAN GARDENS ROAD,1,1,0,1
TGML,BLK 64 AND 65 TEBAN GARDENS ROAD,0,0,0,1
TGML,BLK 64 AND 65 TEBAN GARDENS ROAD,0,0,0,1
TGML,BLK 64 AND 65 TEBAN GARDENS ROAD,0,0,0,1
TGML,BLK 64 AND 65 TEBAN GARDENS ROAD,0,0,0,1
TH1L,"BLK 111A,111B,111C,112A,113A,113B, PLANTATION CRESCENT",0,0,0,1
TH20,BLK 218 TENGAH GARDEN WALK,1,1,0,1
TH22,BLK 240 TENGAH GARDEN WALK,1,1,0,1
TH3L,"BLK 123A -123C,125A-125B,126A -126C TENGAH DRIVE",0,0,0,1
THPP,BLK 128A & 128B PLANTATION CRESCENT,0,0,0,1
TJ27,BLK 151/154 YUNG HO ROAD,0,0,0,1
TJ28,BLK 364 YUNG AN ROAD,1,1,0,1
TJ29,BLK 155A YUNG LOH ROAD,1,1,0,1
TJ30,BLK 163A YUNG PING ROAD,1,1,0,1
TJ31,BLK 331A KANG CHING ROAD,1,1,0,1
TJ32,BLK 346A KANG CHING ROAD,1,1,0,1
TJ33,BLK 328A TAH CHING ROAD,1,1,0,1
TJ34,BLK 115A HO CHING ROAD,1,1,0,1
TJ35,BLK 183A CORPORATION DRIVE,1,1,0,1
TJ36,BLK 121A YUAN CHING ROAD,1,1,1,1
TJ37,BLK 337 TAH CHING ROAD,1,1,0,1
TJ38,175 YUNG KUANG ROAD,1,1,0,1
TJ39,138 YUAN CHING ROAD,1,1,0,1
TJ41,BLK 140 CORPORATION DRIVE,1,1,0,1
TJ42,BLK 150 CORPORATION DRIVE,1,1,0,1
TM10,BLK 331A TAMPINES STREET 32,1,1,0,1
TM11,BLK 384A TAMPINES STREET 32,1,1,0,1
TM12,BLK 390A TAMPINES AVENUE 7,1,1,0,1
TM13,BLK 374A TAMPINES STREET 34,1,1,0,1
TM14,BLK 891B TAMPINES AVENUE 8,1,1,0,1
TM15,BLK 450B TAMPINES STREET 42,1,1,0,1
TM16,BLK 230A TAMPINES STREET 21,1,1,0,1
TM17,BLK 842A TAMPINES STREET 82,1,1,0,1
TM18,BLK 856A TAMPINES STREET 82,1,1,0,1
TM19,BLK 364A TAMPINES STREET 34,1,1,0,1
TM1A,BLK 952 & 954 TAMPINES STREET 96,1,1,0,1
TM20,BLK 366A TAMPINES STREET 34,1,1,0,1
TM21,BLK 340A TAMPINES STREET 33,1,1,0,1
TM22,BLK 351A TAMPINES STREET 33,1,1,0,1
TM23,BLK 354A TAMPINES STREET 33,1,1,0,1
TM24,BLK 359A TAMPINES STREET 34,1,1,0,1
TM25,BLK 497E TAMPINES STREET 45,1,1,0,1
TM26,BLK 497K TAMPINES STREET 45,1,1,0,1
TM27,BLK 497L TAMPINES STREET 45,1,1,0,1
TM28,BLK 498K TAMPINES STREET 45,1,1,0,1
TM29,BLK 498C TAMPINES STREET 45,1,1,0,1
TM30,BLK 701A TAMPINES STREET 71,1,1,0,1
TM31,BLK 716A TAMPINES STREET 71,1,1,0,1
TM32,BLK 723A TAMPINES STREET 72,1,1,0,1
TM33,BLK 727A TAMPINES STREET 71,1,1,0,1
TM34,BLK 730A TAMPINES STREET 71,1,1,0,1
TM35,BLK 742A TAMPINES STREET 72,1,1,0,1
TM36,BLK 515 TAMPINES CENTRAL 7,1,1,0,1
TM37,BLK 518 TAMPINES CENTRAL 7,1,1,0,1
TM41,BLK 921A TAMPINES STREET 91,1,1,0,1
TM42,BLK 823A TAMPINES STREET 81,1,1,0,1
TM43,BLK 202A TAMPINES STREET 21,1,1,0,1
TM44,BLK 499 TAMPINES AVENUE 9,1,1,0,1
TM45,BLK 869C TAMPINES AVENUE 8,1,1,0,1
TM46,BLK 522 TAMPINES CENTRAL 7,1,1,0,1
TM47,BLK 519 TAMPINES CENTRAL 8,1,1,0,1
TM48,BLK 890 TAMPINES AVENUE 1,1,1,0,1
TM49,BLK 494F TAMPINES STREET 43,1,1,0,1
TM50,BLK 870B TAMPINES STREET 86,1,1,0,1
TM51,BLK 879C TAMPINES AVENUE 8,1,1,0,1
TM52,BLK 492 TAMPINES ST45,1,1,0,1
TM53,BLK 859B TAMPINES AVENUE 5,1,1,0,1
TM54,BLK 875A TAMPINES STREET 86,1,1,0,1
TM55,BLK 873A TAMPINES STREET 85,1,1,0,1
TM56,BLK 858E TAMPINES WALK,1,1,0,1
TP10,BLK 68 LORONG 5 TOA PAYOH,0,0,0,1
TP12,BLK 71/72 LORONG 5 TOA PAYOH,0,0,0,1
TP14,BLK 63/64 LORONG 5 TOA PAYOH,0,0,0,1
TP15,BLK 53 TO 55 LORONG 5 TOA PAYOH,0,0,0,1
TP16,BLK 175/183 TO 185 TOA PAYOH TOWN CENTRE,0,0,0,1
